sampno,alpha,beta,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,MIN_TITRE,obs_sd,rho_mean,rho_sd,titre_dependent,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
48771,0.333333333333333,0.333333333333333,2.37062736844976,2.4677046549448,0.0743275984632837,0.69673373485656,0.108955276675452,0.12524437198109,8,0,0.953786183584243,0,1,0,-0.360671556502561,-0.704216750943317,-0.594455714729741,-0.357697877786892,-0.391665265313756,-1494.52344971365,-1144.38547610101,-350.13797361264
48781,0.333333333333333,0.333333333333333,2.37062736844976,2.4677046549448,0.0743275984632837,0.69673373485656,0.108955276675452,0.12524437198109,8,0,0.953786183584243,0,1,0,-0.360671556502561,-0.648175973380233,-0.594455714729741,-0.27343543532603,-0.529892695859771,-1495.0504798403,-1147.71754622301,-347.332933617294
48791,0.333333333333333,0.333333333333333,2.37062736844976,2.4677046549448,0.0743275984632837,0.69673373485656,0.120914517721117,0.12524437198109,8,0,0.953786183584243,0,1,0,-0.360671556502561,-0.648175973380233,-0.594455714729741,-0.27343543532603,-0.529892695859771,-1493.25022717965,-1146.25125934165,-346.998967837995
48801,0.333333333333333,0.333333333333333,2.40097344069934,2.64132461063622,0.0743275984632837,0.69673373485656,0.120914517721117,0.12524437198109,8,0,0.953786183584243,0,1,0,-0.360671556502561,-0.648175973380233,-0.500180962385324,-0.27343543532603,-0.529892695859771,-1496.15366714311,-1147.32594592107,-348.827721222042
48811,0.333333333333333,0.333333333333333,2.40097344069934,2.64132461063622,0.0502966611079272,0.69673373485656,0.114848617330873,0.126715232853318,8,0,0.953786183584243,0,1,0,-0.247382895460711,-0.648175973380233,-0.500180962385324,-0.27343543532603,-0.529892695859771,-1503.82501634213,-1157.59690577947,-346.228110562663
48821,0.333333333333333,0.333333333333333,2.29730389921325,2.64132461063622,0.0502966611079272,0.69673373485656,0.114848617330873,0.126715232853318,8,0,0.953786183584243,0,1,0,-0.247382895460711,-0.753333581507483,-0.538646465067937,-0.389221274828439,-0.364854749926778,-1499.91517426933,-1153.7484264376,-346.166747831725
48831,0.333333333333333,0.333333333333333,2.29730389921325,2.64132461063622,0.0502966611079272,0.69673373485656,0.114848617330873,0.131023187482588,8,0,0.967155575732256,0,1,0,-0.417186077647129,-0.753333581507483,-0.538646465067937,-0.389221274828439,-0.364854749926778,-1504.46455686996,-1155.00120714762,-349.463349722335
48841,0.333333333333333,0.333333333333333,2.29319311384283,2.4044365650612,0.0341393241012531,0.716006451822262,0.114848617330873,0.131023187482588,8,0,0.967155575732256,0,1,0,-0.417186077647129,-0.753333581507483,-0.538646465067937,-0.389221274828439,-0.364854749926778,-1495.82951987887,-1145.58907804035,-350.240441838522
48851,0.333333333333333,0.333333333333333,2.29319311384283,2.4044365650612,0.0341393241012531,0.716006451822262,0.108266575202568,0.123295151418688,8,0,0.967155575732256,0,1,0,-0.321646244524797,-0.490538904428976,-0.530906392991327,-0.389221274828439,-0.364854749926778,-1496.94685572608,-1148.45785238221,-348.489003343871
48861,0.333333333333333,0.333333333333333,2.35362940291777,2.4044365650612,0.0341393241012531,0.716006451822262,0.108266575202568,0.123295151418688,8,0,0.967155575732256,0,1,0,-0.321646244524797,-0.490538904428976,-0.530906392991327,-0.389221274828439,-0.364854749926778,-1512.54500782315,-1161.33521257129,-351.209795251859
48871,0.333333333333333,0.333333333333333,2.35362940291777,2.4044365650612,0.0341393241012531,0.716006451822262,0.108266575202568,0.123295151418688,8,0,0.979229236331204,0,1,0,-0.352616133738232,-0.487954675929564,-0.658754552340066,-0.389221274828439,-0.513800149154567,-1512.75052734547,-1161.17538851796,-351.575138827512
48881,0.333333333333333,0.333333333333333,2.26742067663265,2.2763240476939,0.0518914369661929,0.616752900746602,0.108266575202568,0.123295151418688,8,0,0.979229236331204,0,1,0,-0.352616133738232,-0.487954675929564,-0.658754552340066,-0.389221274828439,-0.513800149154567,-1525.86086264097,-1163.75173358067,-362.109129060302
48891,0.333333333333333,0.333333333333333,2.26742067663265,2.2763240476939,0.0518914369661929,0.616752900746602,0.108266575202568,0.123295151418688,8,0,0.979229236331204,0,1,0,-0.352616133738232,-0.487954675929564,-0.658754552340066,-0.389221274828439,-0.315622921489352,-1508.73935166579,-1156.95499816312,-351.784353502668
48901,0.333333333333333,0.333333333333333,2.26742067663265,2.2763240476939,0.060577759808091,0.618716662915238,0.119711272667376,0.123295151418688,8,0,0.960190492345333,0,1,0,-0.352616133738232,-0.487954675929564,-0.658754552340066,-0.389221274828439,-0.315622921489352,-1516.41291080268,-1162.26516370568,-354.147747096996
48911,0.333333333333333,0.333333333333333,2.26742067663265,2.2763240476939,0.0688939289688177,0.618716662915238,0.119711272667376,0.123295151418688,8,0,0.960190492345333,0,1,0,-0.352616133738232,-0.487954675929564,-0.663744500194665,-0.389221274828439,-0.315622921489352,-1512.2594726482,-1154.7997619943,-357.459710653904
48921,0.333333333333333,0.333333333333333,2.26742067663265,2.2763240476939,0.0688939289688177,0.618716662915238,0.113525042863448,0.123295151418688,8,0,0.906124881169654,0,1,0,-0.433170662115575,-0.661952965215526,-0.663744500194665,-0.389221274828439,-0.315622921489352,-1509.12275985842,-1155.94627629488,-353.176483563536
48931,0.333333333333333,0.333333333333333,2.26000313132409,2.2763240476939,0.0688939289688177,0.618716662915238,0.113525042863448,0.123295151418688,8,0,0.906124881169654,0,1,0,-0.433170662115575,-0.661952965215526,-0.663744500194665,-0.252929048410561,-0.315622921489352,-1512.88189644616,-1159.99751638819,-352.884380057964
48941,0.333333333333333,0.333333333333333,2.26000313132409,2.2763240476939,0.0688939289688177,0.618716662915238,0.102484301172137,0.123295151418688,8,0,0.906124881169654,0,1,0,-0.276356621881748,-0.661952965215526,-0.663744500194665,-0.373835080563384,-0.315622921489352,-1516.87013545345,-1153.60544495046,-363.264690502983
48951,0.333333333333333,0.333333333333333,2.28162572811512,2.2763240476939,0.0688939289688177,0.618716662915238,0.108882518932307,0.123295151418688,8,0,0.906124881169654,0,1,0,-0.276356621881748,-0.661952965215526,-0.663744500194665,-0.373835080563384,-0.315622921489352,-1522.95267593873,-1162.17080362105,-360.781872317687
48961,0.333333333333333,0.333333333333333,2.28162572811512,2.2763240476939,0.0688939289688177,0.618716662915238,0.108882518932307,0.123295151418688,8,0,0.906124881169654,0,1,0,-0.445442840260666,-0.661952965215526,-0.485729903429296,-0.247401500325237,-0.315622921489352,-1524.0763658556,-1155.52261077255,-368.553755083047
48971,0.333333333333333,0.333333333333333,2.28162572811512,2.2763240476939,0.0688939289688177,0.618716662915238,0.108882518932307,0.0921400865335067,8,0,0.918320476687674,0,1,0,-0.445442840260666,-0.661952965215526,-0.485729903429296,-0.247401500325237,-0.315622921489352,-1520.72923489318,-1154.75778078753,-365.971454105648
48981,0.333333333333333,0.333333333333333,2.28162572811512,2.0035778911296,0.0688939289688177,0.618716662915238,0.108882518932307,0.0921400865335067,8,0,0.918320476687674,0,1,0,-0.445442840260666,-0.661952965215526,-0.443073836365547,-0.247401500325237,-0.315622921489352,-1518.2950739962,-1153.72675650851,-364.568317487692
48991,0.333333333333333,0.333333333333333,2.28162572811512,2.0035778911296,0.110514390049752,0.538695723730447,0.108882518932307,0.0890061760444269,8,0,0.955951028696044,0,1,0,-0.445442840260666,-0.661952965215526,-0.443073836365547,-0.247401500325237,-0.315622921489352,-1527.47590701289,-1161.99715870202,-365.478748310875
49001,0.333333333333333,0.333333333333333,2.28162572811512,2.0035778911296,0.110514390049752,0.538695723730447,0.108882518932307,0.0890061760444269,8,0,0.955951028696044,0,1,0,-0.445442840260666,-0.661952965215526,-0.443073836365547,-0.385823837186781,-0.315622921489352,-1531.43114679136,-1165.69526746389,-365.73587932747
49011,0.333333333333333,0.333333333333333,2.28162572811512,2.0035778911296,0.110514390049752,0.538695723730447,0.103192570192915,0.0890061760444269,8,0,0.914966043487233,0,1,0,-0.37891144420943,-0.683047290094057,-0.443073836365547,-0.385823837186781,-0.315622921489352,-1526.19647561312,-1168.99731122778,-357.199164385341
49021,0.333333333333333,0.333333333333333,2.28162572811512,2.0035778911296,0.118604021109359,0.538695723730447,0.103192570192915,0.0890061760444269,8,0,0.914966043487233,0,1,0,-0.37891144420943,-0.683047290094057,-0.443073836365547,-0.341184491115663,-0.315622921489352,-1517.38469328145,-1158.59840872201,-358.786284559442
49031,0.333333333333333,0.333333333333333,2.28162572811512,2.0035778911296,0.118604021109359,0.538695723730447,0.103192570192915,0.119109871652838,8,0,0.947632442514231,0,1,0,-0.37891144420943,-0.683047290094057,-0.453167885307571,-0.341184491115663,-0.315622921489352,-1509.40272901217,-1153.64847536754,-355.754253644629
49041,0.333333333333333,0.333333333333333,2.41171281124053,2.0035778911296,0.114768025358619,0.538695723730447,0.103192570192915,0.119109871652838,8,0,0.947632442514231,0,1,0,-0.37891144420943,-0.683047290094057,-0.453167885307571,-0.341184491115663,-0.345339481324173,-1506.69590084197,-1154.76824716086,-351.927653681107
49051,0.333333333333333,0.333333333333333,2.41171281124053,2.0035778911296,0.114768025358619,0.538695723730447,0.103192570192915,0.119109871652838,8,0,0.947632442514231,0,1,0,-0.37891144420943,-0.683047290094057,-0.396531830968792,-0.386023956740487,-0.274710182310952,-1516.91611894395,-1161.24824959654,-355.66786934741
49061,0.333333333333333,0.333333333333333,2.41171281124053,2.0035778911296,0.114768025358619,0.538695723730447,0.103192570192915,0.113236027651654,8,0,0.947632442514231,0,1,0,-0.37891144420943,-0.683047290094057,-0.396531830968792,-0.386023956740487,-0.274710182310952,-1519.99705248595,-1161.95756333879,-358.039489147157
49071,0.333333333333333,0.333333333333333,2.4593757200714,2.0035778911296,0.114768025358619,0.538695723730447,0.103192570192915,0.113236027651654,8,0,0.947632442514231,0,1,0,-0.457182898114144,-0.683047290094057,-0.56122608973442,-0.432929374392555,-0.366716386116623,-1512.71804152412,-1160.56666670195,-352.15137482217
49081,0.333333333333333,0.333333333333333,2.4593757200714,2.0035778911296,0.114768025358619,0.618840968353779,0.103192570192915,0.0989879589777519,8,0,0.947632442514231,0,1,0,-0.457182898114144,-0.683047290094057,-0.56122608973442,-0.432929374392555,-0.366716386116623,-1518.27946208503,-1153.74572393608,-364.533738148949
49091,0.333333333333333,0.333333333333333,2.37789830434383,2.0035778911296,0.0681260470643316,0.618840968353779,0.103192570192915,0.0989879589777519,8,0,0.947632442514231,0,1,0,-0.457182898114144,-0.844430869739444,-0.477511290277608,-0.432929374392555,-0.366716386116623,-1517.53279766767,-1156.80234224252,-360.73045542515
49101,0.333333333333333,0.333333333333333,2.37789830434383,2.0035778911296,0.0681260470643316,0.618840968353779,0.107090602978563,0.0989879589777519,8,0,0.947632442514231,0,1,0,-0.457182898114144,-0.69813740852017,-0.476272063862372,-0.432929374392555,-0.366716386116623,-1514.98306539039,-1152.98433078717,-361.998734603223
49111,0.333333333333333,0.333333333333333,2.37887347301484,2.0035778911296,0.0914422457273959,0.696690968706358,0.107090602978563,0.0989879589777519,8,0,0.947632442514231,0,1,0,-0.457182898114144,-0.69813740852017,-0.476272063862372,-0.432929374392555,-0.366716386116623,-1509.24766772989,-1153.19349966345,-356.054168066441
49121,0.333333333333333,0.333333333333333,2.37887347301484,2.0035778911296,0.0914422457273959,0.696690968706358,0.110101800218811,0.0989879589777519,8,0,0.947632442514231,0,1,0,-0.457182898114144,-0.69813740852017,-0.476272063862372,-0.45545874227137,-0.366716386116623,-1502.25252490539,-1153.16880682518,-349.083718080208
49131,0.333333333333333,0.333333333333333,2.37887347301484,1.97134934699984,0.0548301143199812,0.694508439840872,0.111226570526466,0.0989879589777519,8,0,0.947632442514231,0,1,0,-0.457182898114144,-0.69813740852017,-0.476272063862372,-0.45545874227137,-0.310646425809337,-1505.9266954095,-1148.88628300968,-357.040412399824
49141,0.333333333333333,0.333333333333333,2.37887347301484,1.97134934699984,0.0548301143199812,0.694508439840872,0.111226570526466,0.0989879589777519,8,0,0.947632442514231,0,1,0,-0.300914554989316,-0.69813740852017,-0.476272063862372,-0.274089631129543,-0.310646425809337,-1512.27991996018,-1159.06101703546,-353.21890292472
49151,0.333333333333333,0.333333333333333,2.37887347301484,1.97134934699984,0.0548301143199812,0.760223201013802,0.111226570526466,0.0827729800064207,8,0,0.938261799283633,0,1,0,-0.300914554989316,-0.69813740852017,-0.476272063862372,-0.274089631129543,-0.310646425809337,-1509.09997561514,-1158.34393013395,-350.756045481186
49161,0.333333333333333,0.333333333333333,2.3880265924864,1.85025499144961,0.0548301143199812,0.760223201013802,0.111226570526466,0.0827729800064207,8,0,0.938261799283633,0,1,0,-0.300914554989316,-0.585367246699594,-0.688249032376457,-0.274089631129543,-0.310646425809337,-1513.61433289876,-1160.51500496908,-353.09932792968
49171,0.333333333333333,0.333333333333333,2.3880265924864,1.85025499144961,0.0548301143199812,0.763408621240996,0.112718464977233,0.0827729800064207,8,0,0.938261799283633,0,1,0,-0.300914554989316,-0.585367246699594,-0.688249032376457,-0.274089631129543,-0.310646425809337,-1509.26169601522,-1158.08199153442,-351.179704480797
49181,0.333333333333333,0.333333333333333,2.3880265924864,2.05414980256687,0.0548301143199812,0.763408621240996,0.112718464977233,0.0827729800064207,8,0,0.938261799283633,0,1,0,-0.300914554989316,-0.686528113680072,-0.481234135298946,-0.279006095097615,-0.310646425809337,-1499.22987972375,-1154.30013951688,-344.929740206871
49191,0.333333333333333,0.333333333333333,2.3880265924864,2.05414980256687,0.0548301143199812,0.764086547718065,0.109861644735021,0.114412641157541,8,0,0.938261799283633,0,1,0,-0.380228717994535,-0.686528113680072,-0.481234135298946,-0.279006095097615,-0.310646425809337,-1493.62686410706,-1155.67111182451,-337.955752282554
49201,0.333333333333333,0.333333333333333,2.3880265924864,2.0420690025903,0.0847032652075652,0.739454382209168,0.109861644735021,0.114412641157541,8,0,0.938261799283633,0,1,0,-0.380228717994535,-0.686528113680072,-0.481234135298946,-0.279006095097615,-0.310646425809337,-1496.05088446117,-1156.74390888547,-339.306975575706
49211,0.333333333333333,0.333333333333333,2.3880265924864,2.0420690025903,0.0847032652075652,0.739454382209168,0.106891274685886,0.114412641157541,8,0,0.926375462830333,0,1,0,-0.380228717994535,-0.686528113680072,-0.481234135298946,-0.279006095097615,-0.310646425809337,-1495.12322923235,-1154.41121912314,-340.712010109209
49221,0.333333333333333,0.333333333333333,2.35142688697042,2.12446086295714,0.0967684669128855,0.757864524860905,0.106891274685886,0.106069363623344,8,0,0.926375462830333,0,1,0,-0.380228717994535,-0.686528113680072,-0.481234135298946,-0.279006095097615,-0.299408017981135,-1505.76875203452,-1164.76279912535,-341.005952909167
49231,0.333333333333333,0.333333333333333,2.35142688697042,2.12446086295714,0.0967684669128855,0.757864524860905,0.106891274685886,0.106069363623344,8,0,0.926375462830333,0,1,0,-0.372278646247922,-0.686528113680072,-0.602995121067433,-0.279006095097615,-0.299408017981135,-1509.01913064783,-1156.90070139456,-352.118429253271
49241,0.333333333333333,0.333333333333333,2.35142688697042,2.10859060897784,0.0967684669128855,0.737011331360182,0.106891274685886,0.0879907581821797,8,0,0.949279319733977,0,1,0,-0.372278646247922,-0.686528113680072,-0.602995121067433,-0.279006095097615,-0.299408017981135,-1500.84926540326,-1150.94092989466,-349.908335508599
49251,0.333333333333333,0.333333333333333,2.30114573906684,2.10859060897784,0.0967684669128855,0.737011331360182,0.106891274685886,0.0879907581821797,8,0,0.949279319733977,0,1,0,-0.536779987337248,-0.686528113680072,-0.602995121067433,-0.279006095097615,-0.439530492436549,-1507.66815507222,-1153.54297563885,-354.125179433368
49261,0.333333333333333,0.333333333333333,2.30114573906684,2.10859060897784,0.0967684669128855,0.71064300404917,0.106891274685886,0.0879907581821797,8,0,0.949279319733977,0,1,0,-0.385194995964847,-0.686528113680072,-0.602995121067433,-0.279006095097615,-0.439530492436549,-1529.09418344442,-1162.68854168488,-366.40564175954
49271,0.333333333333333,0.333333333333333,2.37669822337115,1.98255482385701,0.0510404257055406,0.71064300404917,0.106891274685886,0.0879907581821797,8,0,0.949279319733977,0,1,0,-0.385194995964847,-0.686528113680072,-0.602995121067433,-0.381929516433747,-0.439530492436549,-1506.4732090454,-1150.82796243794,-355.645246607464
49281,0.333333333333333,0.333333333333333,2.37669822337115,1.98255482385701,0.0510404257055406,0.71064300404917,0.111177045423529,0.0879907581821797,8,0,0.949279319733977,0,1,0,-0.466281841154353,-0.686528113680072,-0.602995121067433,-0.381929516433747,-0.439530492436549,-1512.87100993596,-1152.09855379283,-360.772456143124
49291,0.333333333333333,0.333333333333333,2.37669822337115,1.98255482385701,0.0189344048434514,0.71064300404917,0.111177045423529,0.0879907581821797,8,0,0.949279319733977,0,1,0,-0.466281841154353,-0.686528113680072,-0.602995121067433,-0.381929516433747,-0.439530492436549,-1501.33745104226,-1147.52392819196,-353.813522850308
49301,0.333333333333333,0.333333333333333,2.37669822337115,1.98255482385701,0.0189344048434514,0.71064300404917,0.114251554586328,0.0926275947242466,8,0,0.949279319733977,0,1,0,-0.466281841154353,-0.686528113680072,-0.602995121067433,-0.381929516433747,-0.439530492436549,-1508.75619029058,-1141.25154517476,-367.504645115815
49311,0.333333333333333,0.333333333333333,2.39665537018125,1.90052740141304,0.0611496631055283,0.71064300404917,0.114251554586328,0.093726037132735,8,0,0.949279319733977,0,1,0,-0.466281841154353,-0.686528113680072,-0.602995121067433,-0.381929516433747,-0.439530492436549,-1506.23295246755,-1135.73135979975,-370.501592667796
49321,0.333333333333333,0.333333333333333,2.39665537018125,1.90052740141304,0.0611496631055283,0.71064300404917,0.114251554586328,0.093726037132735,8,0,0.941218615691477,0,1,0,-0.466281841154353,-0.520814661907101,-0.602995121067433,-0.381929516433747,-0.439530492436549,-1516.07318804065,-1145.29114628657,-370.782041754083
49331,0.333333333333333,0.333333333333333,2.36333976827218,1.90052740141304,0.0611496631055283,0.771053582297595,0.114251554586328,0.0781895511889642,8,0,0.993111012286843,0,1,0,-0.466281841154353,-0.520814661907101,-0.602995121067433,-0.381929516433747,-0.439530492436549,-1497.02892591963,-1144.22877498677,-352.800150932861
49341,0.333333333333333,0.333333333333333,2.36333976827218,1.90052740141304,0.0611496631055283,0.771053582297595,0.114251554586328,0.0781895511889642,8,0,0.993111012286843,0,1,0,-0.466281841154353,-0.716873259907231,-0.649600850181535,-0.381929516433747,-0.439530492436549,-1501.1001212987,-1149.70148308477,-351.398638213927
49351,0.333333333333333,0.333333333333333,2.36333976827218,1.90052740141304,0.0315383618660752,0.771053582297595,0.114251554586328,0.103830900528917,8,0,0.993111012286843,0,1,0,-0.466281841154353,-0.716873259907231,-0.649600850181535,-0.381929516433747,-0.439530492436549,-1504.28899744953,-1143.88980649743,-360.399190952107
49361,0.333333333333333,0.333333333333333,2.44979144324471,1.90052740141304,0.0636578273230354,0.771053582297595,0.114251554586328,0.103830900528917,8,0,0.993111012286843,0,1,0,-0.466281841154353,-0.716873259907231,-0.649600850181535,-0.381929516433747,-0.470827770987649,-1506.86671008226,-1159.31386264414,-347.552847438122
49371,0.333333333333333,0.333333333333333,2.44979144324471,1.90052740141304,0.0636578273230354,0.874529672478674,0.114251554586328,0.0851626162017663,8,0,0.985070306892123,0,1,0,-0.466281841154353,-0.716873259907231,-0.550121702245708,-0.381929516433747,-0.470827770987649,-1486.82130718608,-1149.90178831144,-336.919518874641
49381,0.333333333333333,0.333333333333333,2.44979144324471,1.99043170110475,0.0694162519880227,0.874529672478674,0.114251554586328,0.0851626162017663,8,0,0.985070306892123,0,1,0,-0.466281841154353,-0.716873259907231,-0.550121702245708,-0.381929516433747,-0.185906739390372,-1487.14931562554,-1160.58478211625,-326.564533509297
49391,0.333333333333333,0.333333333333333,2.44979144324471,1.99043170110475,0.0694162519880227,0.874529672478674,0.120469690611362,0.0851626162017663,8,0,0.980081555080822,0,1,0,-0.444692400105789,-0.583504732002738,-0.589880325105736,-0.381929516433747,-0.185906739390372,-1493.18201627233,-1160.46476892721,-332.717247345116
49401,0.333333333333333,0.333333333333333,2.44947432374505,1.99043170110475,0.0694162519880227,0.874529672478674,0.120469690611362,0.0688492916006164,8,0,0.980081555080822,0,1,0,-0.444692400105789,-0.583504732002738,-0.589880325105736,-0.381929516433747,-0.201346526633555,-1487.08020648881,-1156.26144380701,-330.818762681796
49411,0.333333333333333,0.333333333333333,2.44947432374505,1.99043170110475,0.0694162519880227,0.874529672478674,0.120469690611362,0.0688492916006164,8,0,0.980081555080822,0,1,0,-0.444692400105789,-0.575816310650693,-0.589880325105736,-0.381929516433747,-0.47829825401585,-1485.99771706872,-1153.54505091884,-332.452666149881
49421,0.333333333333333,0.333333333333333,2.44947432374505,1.99043170110475,0.0922425529951665,0.863733139423827,0.120469690611362,0.0992774783847605,8,0,0.974342943552518,0,1,0,-0.444692400105789,-0.575816310650693,-0.589880325105736,-0.381929516433747,-0.47829825401585,-1493.50315779677,-1153.39919022617,-340.103967570597
49431,0.333333333333333,0.333333333333333,2.44947432374505,1.99043170110475,0.0922425529951665,0.863733139423827,0.120469690611362,0.0992774783847605,8,0,0.974342943552518,0,1,0,-0.444692400105789,-0.575816310650693,-0.589880325105736,-0.31176570964081,-0.241486659702042,-1478.93827936479,-1143.11799154876,-335.820287816028
49441,0.333333333333333,0.333333333333333,2.44947432374505,1.99043170110475,0.0922425529951665,0.811765935778816,0.120469690611362,0.0992774783847605,8,0,0.974342943552518,0,1,0,-0.444692400105789,-0.575816310650693,-0.589880325105736,-0.31176570964081,-0.241486659702042,-1480.38928562649,-1146.05268981237,-334.336595814125
49451,0.333333333333333,0.333333333333333,2.44947432374505,1.99043170110475,0.0910489128282936,0.811765935778816,0.120469690611362,0.0992774783847605,8,0,0.974342943552518,0,1,0,-0.444692400105789,-0.575816310650693,-0.589880325105736,-0.31176570964081,-0.278221134841845,-1490.42111085018,-1145.9638673002,-344.457243549981
49461,0.333333333333333,0.333333333333333,2.44947432374505,1.99043170110475,0.0910489128282936,0.811765935778816,0.120469690611362,0.100261771646417,8,0,0.974342943552518,0,1,0,-0.444692400105789,-0.575816310650693,-0.589880325105736,-0.31176570964081,-0.278221134841845,-1486.0655484633,-1142.04530188377,-344.020246579536
49471,0.333333333333333,0.333333333333333,2.44947432374505,1.99043170110475,0.0910489128282936,0.74748324601891,0.120469690611362,0.100261771646417,8,0,0.974342943552518,0,1,0,-0.444692400105789,-0.575816310650693,-0.589880325105736,-0.31176570964081,-0.278221134841845,-1483.2843418374,-1138.04418629732,-345.240155540085
49481,0.333333333333333,0.333333333333333,2.44947432374505,1.99043170110475,0.0910489128282936,0.74748324601891,0.120469690611362,0.0688922867009421,8,0,0.974342943552518,0,1,0,-0.445206546256689,-0.762575355691171,-0.589880325105736,-0.34532165832644,-0.278221134841845,-1487.47871995729,-1138.35691298607,-349.121806971218
49491,0.333333333333333,0.333333333333333,2.47298466779209,2.01835648076566,0.0910489128282936,0.720635767208402,0.120469690611362,0.0905112041862859,8,0,0.974342943552518,0,1,0,-0.445206546256689,-0.762575355691171,-0.589880325105736,-0.34532165832644,-0.374723705215279,-1486.48774663123,-1135.25675579469,-351.230990836538
49501,0.333333333333333,0.333333333333333,2.47298466779209,2.01835648076566,0.0910489128282936,0.720635767208402,0.120469690611362,0.0905112041862859,8,0,0.974342943552518,0,1,0,-0.457078606899104,-0.762575355691171,-0.589880325105736,-0.530304108201052,-0.424349147816646,-1486.74423864848,-1144.8692165806,-341.875022067882
49511,0.333333333333333,0.333333333333333,2.47298466779209,2.32434962310573,0.0910489128282936,0.720635767208402,0.124017594494875,0.0905112041862859,8,0,0.955291475581497,0,1,0,-0.457078606899104,-0.762575355691171,-0.589880325105736,-0.530304108201052,-0.424349147816646,-1496.0837799189,-1144.79823879393,-351.285541124967
49521,0.333333333333333,0.333333333333333,2.47298466779209,2.22557620552642,0.0910489128282936,0.720635767208402,0.124017594494875,0.0905112041862859,8,0,0.955291475581497,0,1,0,-0.530178528322095,-0.662557660750393,-0.589880325105736,-0.479668732470126,-0.424349147816646,-1497.17857884778,-1135.15779558851,-362.020783259267
49531,0.333333333333333,0.333333333333333,2.47298466779209,2.22557620552642,0.0830427407933231,0.669194705295226,0.118605647693124,0.0971980064599803,8,0,0.955291475581497,0,1,0,-0.530178528322095,-0.662557660750393,-0.589880325105736,-0.479668732470126,-0.424349147816646,-1507.47095814303,-1139.8755613613,-367.595396781724
49541,0.333333333333333,0.333333333333333,2.40677036142532,2.22557620552642,0.0359922246255797,0.669194705295226,0.118605647693124,0.0971980064599803,8,0,0.955291475581497,0,1,0,-0.530178528322095,-0.87791156212044,-0.589880325105736,-0.479668732470126,-0.324192374719304,-1498.67665762676,-1143.79819307404,-354.878464552722
49551,0.333333333333333,0.333333333333333,2.40677036142532,2.22557620552642,0.0359922246255797,0.597289450554753,0.131975287898349,0.0971980064599803,8,0,0.966220895621207,0,1,0,-0.530178528322095,-0.737692091715776,-0.589880325105736,-0.479668732470126,-0.324192374719304,-1500.47215370583,-1144.55244427055,-355.919709435288
49561,0.333333333333333,0.333333333333333,2.36799112506676,2.22376573682593,0.0624305774451411,0.615237746857802,0.131975287898349,0.0971980064599803,8,0,0.966220895621207,0,1,0,-0.530178528322095,-0.737692091715776,-0.589880325105736,-0.479668732470126,-0.324192374719304,-1499.79419767243,-1147.17095660327,-352.623241069162
49571,0.333333333333333,0.333333333333333,2.36799112506676,2.22376573682593,0.0624305774451411,0.615237746857802,0.130661208295612,0.0811343612857659,8,0,0.966220895621207,0,1,0,-0.530178528322095,-0.737692091715776,-0.514703241998645,-0.479668732470126,-0.324192374719304,-1504.70142357371,-1146.3144626485,-358.386960925209
49581,0.333333333333333,0.333333333333333,2.38251240143985,2.22376573682593,0.0624305774451411,0.586337595898088,0.131564194504792,0.0875863416011669,8,0,0.966220895621207,0,1,0,-0.530178528322095,-0.737692091715776,-0.514703241998645,-0.479668732470126,-0.324192374719304,-1499.3269053523,-1150.01707268894,-349.309832663359
49591,0.333333333333333,0.333333333333333,2.38251240143985,2.22376573682593,0.0624305774451411,0.586337595898088,0.131564194504792,0.0875863416011669,8,0,0.97004904702551,0,1,0,-0.503376698745733,-0.737692091715776,-0.514703241998645,-0.479668732470126,-0.324192374719304,-1497.80888299416,-1142.51009592402,-355.298787070134
49601,0.333333333333333,0.333333333333333,2.38251240143985,2.22376573682593,0.0857356127940756,0.599575598452558,0.131564194504792,0.0875863416011669,8,0,0.97004904702551,0,1,0,-0.503376698745733,-0.737692091715776,-0.514703241998645,-0.479668732470126,-0.324192374719304,-1498.41710249385,-1143.41814739744,-354.998955096413
49611,0.333333333333333,0.333333333333333,2.38251240143985,2.22376573682593,0.0857356127940756,0.599575598452558,0.131564194504792,0.0875863416011669,8,0,0.97004904702551,0,1,0,-0.503376698745733,-0.737692091715776,-0.514703241998645,-0.350342133859825,-0.473969286018803,-1498.00171614803,-1144.67204046239,-353.329675685645
49621,0.333333333333333,0.333333333333333,2.38251240143985,2.22376573682593,0.0857356127940756,0.599575598452558,0.116817412019996,0.0937060056767479,8,0,0.97004904702551,0,1,0,-0.38212213702719,-0.737692091715776,-0.514703241998645,-0.350342133859825,-0.473969286018803,-1494.06608924717,-1143.51693602921,-350.549153217966
49631,0.333333333333333,0.333333333333333,2.35351250360715,2.22376573682593,0.0842252171236672,0.599575598452558,0.116817412019996,0.0937060056767479,8,0,0.97004904702551,0,1,0,-0.38212213702719,-0.690417832663628,-0.47026224060266,-0.503015729347119,-0.361899792948132,-1497.0197049852,-1147.77126002929,-349.248444955905
49641,0.333333333333333,0.333333333333333,2.35351250360715,2.22376573682593,0.0842252171236672,0.661032823080875,0.116817412019996,0.0937060056767479,8,0,0.981684483892876,0,1,0,-0.497356260352095,-0.690417832663628,-0.47026224060266,-0.503015729347119,-0.361899792948132,-1489.3524087353,-1148.06622619107,-341.286182544234
