sampno,alpha,beta,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,MIN_TITRE,obs_sd,rho_mean,rho_sd,titre_dependent,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
41391,0.333333333333333,0.333333333333333,2.3408651345962,2.27437552489822,0.0524573980805138,0.68476608120023,0.108311658478975,0.135932279210412,8,0,0.978794439224123,0,1,0,-0.458035322675699,-0.687868412489266,-0.538251384860407,-0.507186179621793,-0.555398786501493,-1516.58357470643,-1163.28754450106,-353.296030205367
41401,0.333333333333333,0.333333333333333,2.3408651345962,2.27437552489822,0.0524573980805138,0.68476608120023,0.108311658478975,0.135932279210412,8,0,0.978794439224123,0,1,0,-0.32534231629899,-0.687868412489266,-0.538251384860407,-0.466650099657255,-0.555398786501493,-1492.64524560584,-1150.93221595014,-341.713029655699
41411,0.333333333333333,0.333333333333333,2.3408651345962,2.27437552489822,0.0290736863349118,0.58801392428385,0.120550559475412,0.135932279210412,8,0,0.978794439224123,0,1,0,-0.32534231629899,-0.687868412489266,-0.538251384860407,-0.466650099657255,-0.555398786501493,-1494.12537593454,-1152.0638487063,-342.06152722824
41421,0.333333333333333,0.333333333333333,2.23418898762433,2.27437552489822,0.0290736863349118,0.58801392428385,0.120550559475412,0.135932279210412,8,0,0.978794439224123,0,1,0,-0.32534231629899,-0.49914344084043,-0.38939816459308,-0.466650099657255,-0.557497496113609,-1505.85191384449,-1158.86139428186,-346.990519562632
41431,0.333333333333333,0.333333333333333,2.23418898762433,2.27437552489822,0.0514451392725342,0.584946840837113,0.113706507360821,0.135932279210412,8,0,0.978794439224123,0,1,0,-0.295099246788785,-0.49914344084043,-0.38939816459308,-0.466650099657255,-0.557497496113609,-1511.71687125982,-1164.08743654699,-347.629434712825
41441,0.333333333333333,0.333333333333333,2.26306554115731,2.27437552489822,0.0514451392725342,0.584946840837113,0.113706507360821,0.135932279210412,8,0,0.978794439224123,0,1,0,-0.295099246788785,-0.729658218656264,-0.389658563700973,-0.466650099657255,-0.331617683962584,-1507.90183012753,-1158.60127580425,-349.300554323281
41451,0.333333333333333,0.333333333333333,2.26306554115731,2.27437552489822,0.0514451392725342,0.671291552213426,0.113706507360821,0.135932279210412,8,0,0.978794439224123,0,1,0,-0.321075810768304,-0.638031148981967,-0.389658563700973,-0.466650099657255,-0.331617683962584,-1493.45036070442,-1155.83633518326,-337.61402552116
41461,0.333333333333333,0.333333333333333,2.26306554115731,2.53036224586187,0.0514451392725342,0.569899190992105,0.113706507360821,0.135932279210412,8,0,0.978794439224123,0,1,0,-0.321075810768304,-0.638031148981967,-0.389658563700973,-0.47631679479476,-0.331617683962584,-1493.44440261679,-1149.05800047487,-344.38640214192
41471,0.333333333333333,0.333333333333333,2.26306554115731,2.53036224586187,0.0514451392725342,0.569899190992105,0.115947159514004,0.135932279210412,8,0,0.976954259607618,0,1,0,-0.321075810768304,-0.638031148981967,-0.389658563700973,-0.47631679479476,-0.331617683962584,-1501.66154475365,-1152.22199002051,-349.439554733139
41481,0.333333333333333,0.333333333333333,2.24445447874282,2.56249725432438,0.0179734355518825,0.569899190992105,0.115947159514004,0.135932279210412,8,0,0.976954259607618,0,1,0,-0.321075810768304,-0.638031148981967,-0.389658563700973,-0.47631679479476,-0.391415888620914,-1491.1775705244,-1153.39025951325,-337.787311011152
41491,0.333333333333333,0.333333333333333,2.24445447874282,2.56249725432438,0.0179734355518825,0.569899190992105,0.115947159514004,0.135932279210412,8,0,0.976954259607618,0,1,0,-0.321075810768304,-0.657059446779867,-0.495467666870186,-0.494245117629971,-0.391415888620914,-1487.73267978292,-1152.23574268229,-335.496937100632
41501,0.333333333333333,0.333333333333333,2.24445447874282,2.47843391945729,0.0179734355518825,0.581577595627124,0.115140831438025,0.135932279210412,8,0,0.976954259607618,0,1,0,-0.321075810768304,-0.657059446779867,-0.495467666870186,-0.494245117629971,-0.391415888620914,-1493.04884871824,-1151.53082041071,-341.518028307527
41511,0.333333333333333,0.333333333333333,2.24445447874282,2.47843391945729,0.0179734355518825,0.581577595627124,0.115140831438025,0.135932279210412,8,0,0.976954259607618,0,1,0,-0.372523552824463,-0.657059446779867,-0.495467666870186,-0.38788871502105,-0.391415888620914,-1486.37119489455,-1146.7522129964,-339.618981898154
41521,0.333333333333333,0.333333333333333,2.24445447874282,2.47843391945729,0.0345633273921407,0.581577595627124,0.11141201786594,0.135932279210412,8,0,0.957923406646277,0,1,0,-0.403852413934015,-0.657059446779867,-0.495467666870186,-0.38788871502105,-0.391415888620914,-1495.73361187282,-1158.05192063226,-337.681691240557
41531,0.333333333333333,0.333333333333333,2.15838826537686,2.47843391945729,0.0345633273921407,0.581577595627124,0.11141201786594,0.135932279210412,8,0,0.957923406646277,0,1,0,-0.403852413934015,-0.657059446779867,-0.39874752721356,-0.425196268769544,-0.420633409969924,-1498.8087657232,-1158.1373290081,-340.671436715107
41541,0.333333333333333,0.333333333333333,2.15838826537686,2.47843391945729,0.0345633273921407,0.569706169501192,0.108276208136225,0.135932279210412,8,0,0.957923406646277,0,1,0,-0.409666188631936,-0.710291572619765,-0.426192493127554,-0.425196268769544,-0.420633409969924,-1495.98899097908,-1160.11334480956,-335.87564616951
41551,0.333333333333333,0.333333333333333,2.15838826537686,2.35649341567916,0.0345633273921407,0.569706169501192,0.108276208136225,0.135932279210412,8,0,0.957923406646277,0,1,0,-0.409666188631936,-0.710291572619765,-0.426192493127554,-0.425196268769544,-0.511770701126599,-1490.24335072916,-1146.47393867026,-343.769412058908
41561,0.333333333333333,0.333333333333333,2.15838826537686,2.35649341567916,0.0345633273921407,0.569706169501192,0.108276208136225,0.135932279210412,8,0,0.957923406646277,0,1,0,-0.343043599044383,-0.51184807823878,-0.544704257574924,-0.425196268769544,-0.511770701126599,-1487.96016425923,-1146.73701717551,-341.223147083725
41571,0.333333333333333,0.333333333333333,2.15838826537686,2.35649341567916,0.0642710615288997,0.569157409405274,0.10520357895076,0.113870181188105,8,0,0.957923406646277,0,1,0,-0.343043599044383,-0.51184807823878,-0.544704257574924,-0.425196268769544,-0.315724824189331,-1496.54297612624,-1149.39769140495,-347.145284721284
41581,0.333333333333333,0.333333333333333,2.15838826537686,2.35649341567916,0.0642710615288997,0.569157409405274,0.10520357895076,0.113870181188105,8,0,0.891491890930307,0,1,0,-0.343043599044383,-0.599452624972372,-0.544704257574924,-0.425196268769544,-0.309044287844547,-1501.5845782581,-1147.45701703203,-354.127561226072
41591,0.333333333333333,0.333333333333333,2.21294495666035,2.35649341567916,0.044829429199952,0.60261923664425,0.119025633596647,0.116489300571436,8,0,0.891491890930307,0,1,0,-0.343043599044383,-0.599452624972372,-0.544704257574924,-0.425196268769544,-0.309044287844547,-1500.02007614713,-1147.91063853213,-352.109437615002
41601,0.333333333333333,0.333333333333333,2.21803804118049,2.35649341567916,0.044829429199952,0.60261923664425,0.119025633596647,0.116489300571436,8,0,0.891491890930307,0,1,0,-0.343043599044383,-0.599452624972372,-0.427093636330533,-0.243836891481823,-0.309044287844547,-1494.51534891139,-1146.58258867214,-347.932760239249
41611,0.333333333333333,0.333333333333333,2.21803804118049,2.35649341567916,0.0427593037361081,0.63061931083006,0.119332827888062,0.116489300571436,8,0,0.928932520156503,0,1,0,-0.467835422767512,-0.599452624972372,-0.427093636330533,-0.243836891481823,-0.309044287844547,-1498.45198211589,-1145.73263250166,-352.719349614235
41621,0.333333333333333,0.333333333333333,2.21803804118049,2.20830948254645,0.0183755483252039,0.63061931083006,0.119332827888062,0.116489300571436,8,0,0.928932520156503,0,1,0,-0.467835422767512,-0.599452624972372,-0.363476403540563,-0.226812509097288,-0.402136809468189,-1501.52957548581,-1154.42443160665,-347.105143879153
41631,0.333333333333333,0.333333333333333,2.21803804118049,2.20830948254645,0.0183755483252039,0.63061931083006,0.119332827888062,0.116489300571436,8,0,0.920826923304988,0,1,0,-0.467835422767512,-0.461792758256122,-0.492765814262024,-0.226812509097288,-0.402136809468189,-1498.84139662407,-1151.54770042518,-347.293696198883
41641,0.333333333333333,0.333333333333333,2.21803804118049,2.32406451986048,0.0183755483252039,0.63061931083006,0.119332827888062,0.116489300571436,8,0,0.920826923304988,0,1,0,-0.467835422767512,-0.461792758256122,-0.492765814262024,-0.226812509097288,-0.281871838495915,-1508.07052492347,-1155.29521698857,-352.775307934898
41651,0.333333333333333,0.333333333333333,2.21803804118049,2.32406451986048,0.0183755483252039,0.63061931083006,0.119332827888062,0.0957618992026299,8,0,0.920826923304988,0,1,0,-0.343327879443498,-0.636083995836343,-0.492765814262024,-0.398833513621672,-0.281871838495915,-1511.61233593581,-1158.55968774024,-353.052648195569
41661,0.333333333333333,0.333333333333333,2.25380896831406,2.31476280106151,0.0456491138929308,0.718872745751014,0.120060419990962,0.0957618992026299,8,0,0.920826923304988,0,1,0,-0.343327879443498,-0.636083995836343,-0.492765814262024,-0.398833513621672,-0.415949461537533,-1517.33983482449,-1160.99655631363,-356.34327851086
41671,0.333333333333333,0.333333333333333,2.25380896831406,2.31476280106151,0.0456491138929308,0.718872745751014,0.120060419990962,0.0957618992026299,8,0,0.920826923304988,0,1,0,-0.343327879443498,-0.51950789457934,-0.492765814262024,-0.354664947130421,-0.405723344613248,-1534.49113954043,-1163.30059048839,-371.190549052047
41681,0.333333333333333,0.333333333333333,2.22433072050309,2.31488633207438,0.057165915786965,0.718872745751014,0.120060419990962,0.0880407729936064,8,0,0.920826923304988,0,1,0,-0.343327879443498,-0.51950789457934,-0.492765814262024,-0.354664947130421,-0.405723344613248,-1518.59119386266,-1154.57976639639,-364.011427466263
41691,0.333333333333333,0.333333333333333,2.31762843652773,2.31488633207438,0.057165915786965,0.718872745751014,0.120060419990962,0.0880407729936064,8,0,0.920826923304988,0,1,0,-0.376893433227511,-0.51950789457934,-0.533851612284277,-0.354664947130421,-0.503242477748938,-1522.46034929778,-1160.19303914983,-362.267310147943
41701,0.333333333333333,0.333333333333333,2.31762843652773,2.31488633207438,0.0565851492391246,0.718872745751014,0.114037107629492,0.0917117448856154,8,0,0.920826923304988,0,1,0,-0.376893433227511,-0.51950789457934,-0.533851612284277,-0.354664947130421,-0.503242477748938,-1512.88902211783,-1158.2756246967,-354.613397421121
41711,0.333333333333333,0.333333333333333,2.31762843652773,2.31488633207438,0.0565851492391246,0.718872745751014,0.114037107629492,0.0917117448856154,8,0,0.920826923304988,0,1,0,-0.376893433227511,-0.528117840918834,-0.398884858916872,-0.246125392003626,-0.503242477748938,-1511.86957814501,-1150.29704192618,-361.572536218832
41721,0.333333333333333,0.333333333333333,2.31762843652773,2.31488633207438,0.0565851492391246,0.718872745751014,0.114037107629492,0.0917117448856154,8,0,0.917265619868677,0,1,0,-0.376893433227511,-0.528117840918834,-0.351279269902776,-0.246125392003626,-0.503242477748938,-1506.34900537214,-1154.66326038977,-351.685744982379
41731,0.333333333333333,0.333333333333333,2.31762843652773,2.17800711050908,0.0268614960948714,0.625701277844466,0.114037107629492,0.0917117448856154,8,0,0.917265619868677,0,1,0,-0.376893433227511,-0.528117840918834,-0.351279269902776,-0.246125392003626,-0.433987890633553,-1506.41078277105,-1151.68312703367,-354.727655737383
41741,0.333333333333333,0.333333333333333,2.31762843652773,2.17800711050908,0.0268614960948714,0.625701277844466,0.114037107629492,0.0917117448856154,8,0,0.917265619868677,0,1,0,-0.376893433227511,-0.528117840918834,-0.359788752143182,-0.461618061206853,-0.433987890633553,-1501.16794000663,-1151.56564201078,-349.602297995853
41751,0.333333333333333,0.333333333333333,2.36919105071482,1.93402987748281,0.0268614960948714,0.625701277844466,0.114037107629492,0.0917117448856154,8,0,0.917265619868677,0,1,0,-0.376893433227511,-0.528117840918834,-0.359788752143182,-0.461618061206853,-0.46121776141636,-1509.59272382484,-1149.76782899865,-359.82489482619
41761,0.333333333333333,0.333333333333333,2.36919105071482,1.93402987748281,0.0268614960948714,0.625701277844466,0.114037107629492,0.0917117448856154,8,0,0.917265619868677,0,1,0,-0.376893433227511,-0.528117840918834,-0.51473934506824,-0.461618061206853,-0.430360551382547,-1507.68025996374,-1146.6335533831,-361.046706580645
41771,0.333333333333333,0.333333333333333,2.36919105071482,2.16293125050415,0.049457873450256,0.625701277844466,0.114037107629492,0.110815680101814,8,0,0.947231911464071,0,1,0,-0.376893433227511,-0.528117840918834,-0.51473934506824,-0.461618061206853,-0.430360551382547,-1503.77722827126,-1140.24381127221,-363.533416999048
41781,0.333333333333333,0.333333333333333,2.36919105071482,2.31228720208543,0.049457873450256,0.625701277844466,0.114037107629492,0.110815680101814,8,0,0.947231911464071,0,1,0,-0.376893433227511,-0.756818914125543,-0.609138340974638,-0.461618061206853,-0.430360551382547,-1498.21554772828,-1139.49667168229,-358.718876045991
41791,0.333333333333333,0.333333333333333,2.36919105071482,2.31228720208543,0.049457873450256,0.625701277844466,0.114037107629492,0.110815680101814,8,0,0.965808038766009,0,1,0,-0.376893433227511,-0.756818914125543,-0.609138340974638,-0.461618061206853,-0.430360551382547,-1512.60437441951,-1149.29246755077,-363.311906868735
41801,0.333333333333333,0.333333333333333,2.34222090790963,2.24465900038444,0.0492707986337688,0.625701277844466,0.114037107629492,0.110815680101814,8,0,0.965808038766009,0,1,0,-0.376893433227511,-0.756818914125543,-0.551712705517204,-0.461618061206853,-0.477969108557424,-1509.28285679781,-1142.67454109546,-366.608315702348
41811,0.333333333333333,0.333333333333333,2.34222090790963,2.24465900038444,0.0492707986337688,0.66910755505463,0.114037107629492,0.110815680101814,8,0,0.947549170118097,0,1,0,-0.412291323017489,-0.756818914125543,-0.551712705517204,-0.461618061206853,-0.477969108557424,-1503.55265254976,-1140.01877327411,-363.533879275643
41821,0.333333333333333,0.333333333333333,2.30465864398502,2.24465900038444,0.042130222332936,0.715909503308514,0.114037107629492,0.110815680101814,8,0,0.947549170118097,0,1,0,-0.412291323017489,-0.756818914125543,-0.551712705517204,-0.432869270060154,-0.477969108557424,-1514.05687544364,-1144.55152972696,-369.505345716684
41831,0.333333333333333,0.333333333333333,2.30465864398502,2.24465900038444,0.042130222332936,0.715909503308514,0.114037107629492,0.113081484231899,8,0,0.929817879470865,0,1,0,-0.412291323017489,-0.753293065327974,-0.552571653952979,-0.432869270060154,-0.477969108557424,-1515.79105206676,-1148.15958733119,-367.631464735575
41841,0.333333333333333,0.333333333333333,2.30465864398502,2.06317261933891,0.0157595167797206,0.715909503308514,0.114037107629492,0.103811311684774,8,0,0.929817879470865,0,1,0,-0.412291323017489,-0.753293065327974,-0.552571653952979,-0.432869270060154,-0.477969108557424,-1533.76200821068,-1162.79994277651,-370.962065434179
41851,0.333333333333333,0.333333333333333,2.30465864398502,2.06317261933891,0.0157595167797206,0.715909503308514,0.114037107629492,0.103811311684774,8,0,0.911176208646903,0,1,0,-0.412291323017489,-0.753293065327974,-0.552571653952979,-0.432869270060154,-0.277856801475706,-1529.13897471682,-1156.28456159473,-372.854413122088
41861,0.333333333333333,0.333333333333333,2.30465864398502,2.07696025581625,0.0582917844629016,0.761973415212588,0.105064535943813,0.103811311684774,8,0,0.990056772633858,0,1,0,-0.412291323017489,-0.753293065327974,-0.552571653952979,-0.432869270060154,-0.277856801475706,-1520.45171527415,-1153.10401550908,-367.34769976507
41871,0.333333333333333,0.333333333333333,2.29963616977153,2.07696025581625,0.0582917844629016,0.761973415212588,0.105064535943813,0.103811311684774,8,0,0.990056772633858,0,1,0,-0.341492326959489,-0.741490323845015,-0.567623052398836,-0.432869270060154,-0.206779868380792,-1517.92498856669,-1155.37476195856,-362.550226608132
41881,0.333333333333333,0.333333333333333,2.29963616977153,2.07696025581625,0.0370412929203121,0.78117222783866,0.113326271407647,0.0977636012863048,8,0,0.990056772633858,0,1,0,-0.341492326959489,-0.741490323845015,-0.567623052398836,-0.432869270060154,-0.206779868380792,-1521.35545745218,-1160.87058696378,-360.484870488396
41891,0.333333333333333,0.333333333333333,2.27755138062775,2.07696025581625,0.0370412929203121,0.78117222783866,0.113326271407647,0.0977636012863048,8,0,0.990056772633858,0,1,0,-0.341492326959489,-0.741490323845015,-0.567623052398836,-0.289009350163801,-0.206779868380792,-1524.3419146293,-1156.23478188501,-368.107132744299
41901,0.333333333333333,0.333333333333333,2.27755138062775,2.07696025581625,0.0370412929203121,0.741356505024664,0.1085342717919,0.0913350222431721,8,0,0.990056772633858,0,1,0,-0.341492326959489,-0.741490323845015,-0.567623052398836,-0.289009350163801,-0.206779868380792,-1522.98972759135,-1159.17472059814,-363.815006993217
41911,0.333333333333333,0.333333333333333,2.27755138062775,2.07696025581625,0.043016710756553,0.741356505024664,0.1085342717919,0.0913350222431721,8,0,0.990056772633858,0,1,0,-0.341492326959489,-0.741490323845015,-0.567623052398836,-0.338496572625195,-0.212122750632533,-1519.90439273637,-1155.83352077824,-364.070871958134
41921,0.333333333333333,0.333333333333333,2.27755138062775,2.07696025581625,0.043016710756553,0.741356505024664,0.1085342717919,0.0913350222431721,8,0,0.990056772633858,0,1,0,-0.52035503771519,-0.65185125327087,-0.567623052398836,-0.284951572735901,-0.212122750632533,-1524.31613192344,-1162.78044521198,-361.535686711467
41931,0.333333333333333,0.333333333333333,2.27755138062775,2.07696025581625,0.05079395825903,0.769497525211695,0.107824739107399,0.0913350222431721,8,0,0.990056772633858,0,1,0,-0.52035503771519,-0.65185125327087,-0.567623052398836,-0.284951572735901,-0.360615460398733,-1519.51894479958,-1158.32761294225,-361.191331857333
41941,0.333333333333333,0.333333333333333,2.27755138062775,2.07696025581625,0.05079395825903,0.769497525211695,0.107824739107399,0.0913350222431721,8,0,0.919223002818087,0,1,0,-0.316341393871743,-0.65185125327087,-0.567623052398836,-0.325856214973585,-0.360615460398733,-1508.64152955576,-1149.03919614803,-359.602333407734
41951,0.333333333333333,0.333333333333333,2.27755138062775,2.07696025581625,0.05079395825903,0.769497525211695,0.111377596818534,0.0913350222431721,8,0,0.919223002818087,0,1,0,-0.316341393871743,-0.65185125327087,-0.567623052398836,-0.325856214973585,-0.360615460398733,-1514.57080219805,-1150.75266205343,-363.818140144623
41961,0.333333333333333,0.333333333333333,2.27755138062775,2.07696025581625,0.05079395825903,0.769497525211695,0.111377596818534,0.0913350222431721,8,0,0.919223002818087,0,1,0,-0.316341393871743,-0.65185125327087,-0.462191527297272,-0.390774079689357,-0.445772479857358,-1516.20010693608,-1153.58440559168,-362.615701344395
41971,0.333333333333333,0.333333333333333,2.27755138062775,2.07696025581625,0.019221017779075,0.769497525211695,0.111377596818534,0.0908306116360976,8,0,0.919223002818087,0,1,0,-0.335798427843092,-0.65185125327087,-0.462191527297272,-0.390774079689357,-0.445772479857358,-1516.7926118526,-1154.15044763685,-362.642164215746
41981,0.333333333333333,0.333333333333333,2.27755138062775,2.07696025581625,0.0787036171071737,0.769497525211695,0.111377596818534,0.0908306116360976,8,0,0.919223002818087,0,1,0,-0.335798427843092,-0.65185125327087,-0.462191527297272,-0.390774079689357,-0.265252397516432,-1514.54760709643,-1148.31150529062,-366.236101805808
41991,0.333333333333333,0.333333333333333,2.27755138062775,2.07696025581625,0.0787036171071737,0.817391127319102,0.111377596818534,0.0908306116360976,8,0,0.919223002818087,0,1,0,-0.284808695253986,-0.65185125327087,-0.462191527297272,-0.390774079689357,-0.265252397516432,-1527.37029108205,-1157.35908812096,-370.011202961096
42001,0.333333333333333,0.333333333333333,2.28867525684794,2.07696025581625,0.0731209259258218,0.817391127319102,0.111377596818534,0.0908306116360976,8,0,0.919223002818087,0,1,0,-0.284808695253986,-0.65185125327087,-0.462191527297272,-0.188496963712022,-0.265252397516432,-1523.07042669991,-1151.18840946026,-371.882017239655
42011,0.333333333333333,0.333333333333333,2.28867525684794,2.07696025581625,0.0731209259258218,0.817391127319102,0.1189417064534,0.100971369703483,8,0,0.858949389873127,0,1,0,-0.284808695253986,-0.543738928695179,-0.445286203715969,-0.188496963712022,-0.265252397516432,-1523.25454755473,-1150.12908936464,-373.125458190088
42021,0.333333333333333,0.333333333333333,2.28867525684794,2.07696025581625,0.0731209259258218,0.817391127319102,0.120275987393027,0.100971369703483,8,0,0.858949389873127,0,1,0,-0.284808695253986,-0.543738928695179,-0.445286203715969,-0.188496963712022,-0.262062249014103,-1523.97158911987,-1152.76006603137,-371.211523088503
42031,0.333333333333333,0.333333333333333,2.28867525684794,2.07696025581625,0.0731209259258218,0.817391127319102,0.120275987393027,0.100971369703483,8,0,0.858949389873127,0,1,0,-0.183369135237014,-0.543738928695179,-0.283445597752478,-0.1857827186688,-0.262062249014103,-1519.34910432218,-1148.60668972771,-370.742414594472
42041,0.333333333333333,0.333333333333333,2.23465212390924,2.07696025581625,0.00550284048121769,0.817391127319102,0.120275987393027,0.100971369703483,8,0,0.899814219395604,0,1,0,-0.183369135237014,-0.543738928695179,-0.283445597752478,-0.1857827186688,-0.262062249014103,-1522.6983286588,-1157.49610410278,-365.202224556023
42051,0.333333333333333,0.333333333333333,2.15616527366901,2.07696025581625,0.00550284048121769,0.817391127319102,0.120275987393027,0.100971369703483,8,0,0.899814219395604,0,1,0,-0.183369135237014,-0.543738928695179,-0.283445597752478,-0.322790820591079,-0.262062249014103,-1505.47318045651,-1139.4756763999,-365.997504056617
42061,0.333333333333333,0.333333333333333,2.15616527366901,2.07696025581625,0.00550284048121769,0.817391127319102,0.12852415103358,0.102843734820856,8,0,0.899814219395604,0,1,0,-0.0931025865120283,-0.543738928695179,-0.283445597752478,-0.322790820591079,-0.262062249014103,-1514.32537910798,-1142.40948913204,-371.915889975931
42071,0.333333333333333,0.333333333333333,2.15616527366901,2.07696025581625,0.00550284048121769,0.817391127319102,0.12852415103358,0.102843734820856,8,0,0.899814219395604,0,1,0,-0.0931025865120283,-0.543738928695179,-0.283445597752478,-0.268778571786131,-0.262062249014103,-1523.78004988238,-1146.12689736637,-377.653152516004
42081,0.333333333333333,0.333333333333333,2.15616527366901,2.07696025581625,0.00550284048121769,0.817391127319102,0.12852415103358,0.10700152973691,8,0,0.899814219395604,0,1,0,-0.205044196859846,-0.383150342016516,-0.283445597752478,-0.268778571786131,-0.262062249014103,-1512.88259160553,-1143.09567950435,-369.786912101184
42091,0.333333333333333,0.333333333333333,2.1685043303368,2.1609590897573,0.00550284048121769,0.817391127319102,0.12852415103358,0.10700152973691,8,0,0.899814219395604,0,1,0,-0.205044196859846,-0.383150342016516,-0.283445597752478,-0.2186952091236,-0.331284001758765,-1507.84176056879,-1142.56421528044,-365.277545288357
42101,0.333333333333333,0.333333333333333,2.1685043303368,2.1609590897573,0.00550284048121769,0.817391127319102,0.12852415103358,0.104913833117427,8,0,0.899814219395604,0,1,0,-0.217120480934004,-0.383150342016516,-0.385555042862621,-0.2186952091236,-0.331284001758765,-1503.41803110983,-1141.96656129161,-361.451469818213
42111,0.333333333333333,0.333333333333333,2.18022154701636,2.1609590897573,0.00550284048121769,0.699990395968626,0.129785285711067,0.104913833117427,8,0,0.899814219395604,0,1,0,-0.217120480934004,-0.383150342016516,-0.385555042862621,-0.2186952091236,-0.331284001758765,-1517.87914255619,-1144.17532469504,-373.703817861156
42121,0.333333333333333,0.333333333333333,2.18022154701636,2.1609590897573,0.00550284048121769,0.699990395968626,0.129785285711067,0.104913833117427,8,0,0.899814219395604,0,1,0,-0.298061286517637,-0.441482827729576,-0.385555042862621,-0.2186952091236,-0.312014829374125,-1516.73534876685,-1144.80451860732,-371.930830159527
42131,0.333333333333333,0.333333333333333,2.18022154701636,2.12435048053436,0.00550284048121769,0.699990395968626,0.124425719532664,0.104913833117427,8,0,0.899814219395604,0,1,0,-0.298061286517637,-0.441482827729576,-0.385555042862621,-0.2186952091236,-0.312014829374125,-1519.33979335832,-1147.24030246996,-372.09949088836
42141,0.333333333333333,0.333333333333333,2.18873218336226,2.11244336623655,0.00550284048121769,0.699990395968626,0.124425719532664,0.104913833117427,8,0,0.899814219395604,0,1,0,-0.273744825637261,-0.441482827729576,-0.235610279808657,-0.2186952091236,-0.311742813505557,-1526.27996329909,-1153.37915534165,-372.900807957439
42151,0.333333333333333,0.333333333333333,2.18873218336226,2.11244336623655,0.00283735381773193,0.751501324137664,0.124556576266107,0.104913833117427,8,0,0.905446632140914,0,1,0,-0.273744825637261,-0.441482827729576,-0.235610279808657,-0.2186952091236,-0.311742813505557,-1511.4624050488,-1144.64999687564,-366.812408173155
42161,0.333333333333333,0.333333333333333,2.27296333529835,2.11244336623655,0.0176160655304011,0.751501324137664,0.124556576266107,0.104913833117427,8,0,0.905446632140914,0,1,0,-0.273744825637261,-0.441482827729576,-0.294646275996359,-0.2186952091236,-0.311742813505557,-1509.95782129332,-1142.6520003373,-367.305820956019
42171,0.333333333333333,0.333333333333333,2.27296333529835,2.11244336623655,0.0176160655304011,0.751501324137664,0.124556576266107,0.104913833117427,8,0,0.88107965631808,0,1,0,-0.273744825637261,-0.441482827729576,-0.488810730547847,-0.2186952091236,-0.311742813505557,-1505.29810887204,-1137.1335266696,-368.164582202436
42181,0.333333333333333,0.333333333333333,2.27296333529835,2.11244336623655,0.0176160655304011,0.751501324137664,0.124556576266107,0.104913833117427,8,0,0.88107965631808,0,1,0,-0.273744825637261,-0.441482827729576,-0.488810730547847,-0.261646796649929,-0.344635194981337,-1509.85641579369,-1145.13119209789,-364.7252236958
42191,0.333333333333333,0.333333333333333,2.27296333529835,2.11244336623655,0.0176160655304011,0.751501324137664,0.124556576266107,0.104913833117427,8,0,0.88107965631808,0,1,0,-0.273744825637261,-0.441482827729576,-0.30034301828753,-0.261646796649929,-0.344635194981337,-1503.760271653,-1140.60530486616,-363.154966786849
42201,0.333333333333333,0.333333333333333,2.27296333529835,2.02645075667076,0.0176160655304011,0.816141968960591,0.119808338065969,0.104913833117427,8,0,0.88107965631808,0,1,0,-0.273744825637261,-0.441482827729576,-0.30034301828753,-0.261646796649929,-0.344635194981337,-1504.94646418782,-1141.7709733062,-363.175490881619
42211,0.333333333333333,0.333333333333333,2.27296333529835,2.02645075667076,0.0176160655304011,0.816141968960591,0.119808338065969,0.104913833117427,8,0,0.88107965631808,0,1,0,-0.259594722290565,-0.441482827729576,-0.289342605293447,-0.261646796649929,-0.344635194981337,-1505.65236567638,-1140.98136162237,-364.671004054011
42221,0.333333333333333,0.333333333333333,2.27296333529835,1.87686049608972,0.0137334033112323,0.758194749599932,0.118444202420288,0.111442179275365,8,0,0.88107965631808,0,1,0,-0.259594722290565,-0.441482827729576,-0.289342605293447,-0.261646796649929,-0.344635194981337,-1517.02909457438,-1147.60461223745,-369.424482336925
42231,0.333333333333333,0.333333333333333,2.27296333529835,1.87686049608972,0.0137334033112323,0.758194749599932,0.118444202420288,0.111442179275365,8,0,0.88107965631808,0,1,0,-0.242800594853338,-0.441482827729576,-0.289342605293447,-0.279466607683361,-0.228986382377355,-1513.75184158166,-1149.18335052708,-364.568491054577
42241,0.333333333333333,0.333333333333333,2.27296333529835,1.87686049608972,0.0137334033112323,0.657271231318674,0.107786105538916,0.11835553279397,8,0,0.88107965631808,0,1,0,-0.242800594853338,-0.441482827729576,-0.289342605293447,-0.279466607683361,-0.228986382377355,-1520.63668623152,-1159.08262035132,-361.554065880204
42251,0.333333333333333,0.333333333333333,2.24004532904945,2.04681328761247,0.0137334033112323,0.657271231318674,0.107786105538916,0.11835553279397,8,0,0.88107965631808,0,1,0,-0.242800594853338,-0.483150997608,-0.265968771820732,-0.26829656099002,-0.228986382377355,-1509.81207409095,-1158.67296858308,-351.139105507872
42261,0.333333333333333,0.333333333333333,2.24004532904945,2.04681328761247,0.0137334033112323,0.67567282539719,0.113487295633603,0.11835553279397,8,0,0.88107965631808,0,1,0,-0.209530729210226,-0.483150997608,-0.333203964569526,-0.26829656099002,-0.228986382377355,-1510.87491338569,-1162.80595746256,-348.068955923131
